houseid,mileage,census_d,census_r,drvrcnt,hhloc,hhsize,hh_0to4,hh_race,msasize,numadult,popdnsty,ref_age,ref_educ,ref_sex,wrkrcnt,hh_5to21,income,ntrip,pur_recr,pur_shop,pur_work,auttrcnt,pur_hbot,pur_nhb,no_trans,urban
1,0,2,1,0,1,2,0,3,5,2,12,60,1,0,1,0,7500,0,0,0,0,0,0,0,0,1
14,64,2,1,2,2,2,0,1,5,2,5,72,1,0,0,0,27500,10,2,2,0,1,4,2,1,1
15,27,2,1,0,2,4,1,2,5,3,10,20,1,0,0,0,40565,4,0,0,0,2,2,2,0,1
16,0,2,1,1,2,2,0,2,5,2,10,34,2,0,1,0,7500,0,0,0,0,2,0,0,0,1
17,12,2,1,2,2,4,0,1,5,2,8,45,2,1,2,2,57500,8,0,0,2,2,6,0,1,1
28,91,2,1,3,2,5,0,1,5,4,8,49,2,1,3,1,40565,21,2,2,6,3,10,1,0,1
30,58,2,1,2,2,4,0,1,5,2,6,41,2,1,1,2,32500,10,0,6,2,2,2,0,1,1
45,16,2,1,1,2,2,0,1,5,2,7,70,2,1,0,0,67500,6,0,6,0,2,0,0,0,1
48,122,2,1,1,2,4,0,1,5,2,6,47,1,1,1,2,52500,12,2,2,3,2,5,0,0,1
49,6,2,1,1,2,2,0,1,5,2,6,73,1,1,1,0,17500,6,0,6,0,2,0,0,0,1
51,38,2,1,5,2,6,0,1,5,5,6,56,1,1,5,1,100000,14,8,0,4,5,0,2,0,1
65,51,2,1,2,2,2,0,1,5,2,5,70,2,1,2,0,32500,6,0,2,2,2,0,2,0,1
78,18,2,1,2,2,2,0,1,5,2,11,49,1,0,2,0,72500,6,0,2,4,2,0,0,0,1
99,47,2,1,1,2,1,0,2,5,1,12,43,1,0,1,0,40565,2,0,0,2,2,0,0,0,1
111,0,2,1,2,2,4,0,1,5,2,10,53,2,1,1,2,37500,0,0,0,0,2,0,0,0,1
116,72,2,1,3,2,4,0,1,5,2,11,45,2,1,3,2,40565,12,2,0,6,3,4,0,0,1
118,23,2,1,1,2,3,0,1,5,2,6,51,1,1,2,1,22500,9,0,2,4,1,2,1,0,1
126,40,2,1,2,2,2,0,3,5,2,11,35,2,0,1,0,27500,2,0,0,0,1,2,0,0,1
141,0,2,1,2,2,3,1,1,5,2,5,38,3,1,1,0,40565,0,0,0,0,2,0,0,1,1
145,14,2,1,2,2,3,0,1,5,2,12,43,1,0,3,1,27500,19,0,0,6,1,8,5,0,1
157,28,2,1,1,2,2,1,3,5,1,8,33,2,0,1,0,22500,9,2,0,1,1,1,5,0,1
201,0,2,1,1,2,3,0,2,5,2,12,32,1,1,0,1,40565,0,0,0,0,0,0,0,0,1
212,102,2,1,2,2,7,0,1,5,2,10,51,2,1,2,5,40565,32,1,3,2,3,22,4,0,1
217,42,2,1,1,2,3,0,1,5,3,4,35,1,0,1,0,40565,4,0,0,2,3,0,2,0,1
229,58,2,1,2,2,4,2,3,5,2,6,34,3,1,1,0,32500,7,0,0,2,2,3,2,1,1
241,146,2,1,2,2,4,2,1,5,2,7,32,3,1,1,0,67500,12,0,1,2,1,5,4,0,1
243,0,2,1,1,2,1,0,1,5,1,7,68,1,0,0,0,40565,0,0,0,0,1,0,0,0,1
259,62,2,1,1,2,1,0,1,5,1,2,29,2,1,1,0,40565,4,0,0,2,1,2,0,1,0
264,3,2,1,2,2,2,0,1,5,2,7,71,1,1,0,0,40565,3,0,0,0,1,2,1,0,1
280,123,2,1,2,2,5,0,1,5,5,3,62,1,1,2,0,22500,7,4,0,2,2,1,0,0,0
282,68,2,1,2,2,3,0,1,5,3,10,21,1,1,2,0,40565,6,2,0,4,1,0,0,0,1
283,122,2,1,1,2,1,0,1,5,1,7,33,1,0,1,0,32500,3,0,0,2,2,0,1,1,1
286,59,2,1,1,2,4,0,1,5,2,10,37,3,1,1,2,100000,7,0,2,2,2,2,1,0,1
289,27,2,1,1,2,3,0,1,5,3,6,50,2,0,1,0,100000,5,0,0,2,4,0,3,0,1
291,60,2,1,0,1,1,0,2,5,1,11,29,1,1,1,0,40565,2,0,0,2,0,0,0,0,1
297,40,2,1,2,2,3,0,1,5,3,6,69,2,0,1,0,27500,8,4,2,2,2,0,0,0,1
298,0,2,1,1,2,1,0,1,5,1,6,73,1,0,0,0,12500,0,0,0,0,1,0,0,0,1
307,70,2,1,3,2,3,0,1,5,2,7,55,2,0,3,1,40565,22,2,0,2,3,7,11,0,1
329,146,2,1,3,2,4,0,3,5,2,7,43,3,1,3,2,100000,13,2,0,6,5,4,1,0,1
331,15,2,1,2,1,4,0,1,5,2,7,34,1,1,2,2,57500,8,0,2,4,2,0,2,0,1
343,173,2,1,2,2,4,2,1,5,2,7,36,2,1,2,0,47500,6,0,0,4,2,2,0,1,1
373,45,5,3,2,1,2,0,2,5,2,12,52,2,0,2,0,57500,10,0,1,2,2,3,4,0,1
389,4,5,3,1,1,1,0,1,5,1,12,31,3,1,1,0,37500,9,0,2,1,0,1,5,0,1
395,460,5,3,3,1,10,3,1,5,4,12,37,2,0,2,3,42500,2,0,0,0,1,2,0,0,1
402,57,5,3,1,2,3,0,2,5,2,9,45,1,0,2,1,42500,16,2,0,4,1,2,8,0,1
405,140,5,3,2,2,2,0,2,5,2,9,65,1,1,2,0,47500,10,0,0,8,3,0,2,0,1
408,3,5,3,1,1,2,0,1,5,1,11,46,2,0,1,1,36153,2,0,0,2,1,0,0,0,1
415,235,5,3,3,2,5,0,1,5,2,3,55,3,1,1,3,72500,23,1,0,0,3,16,6,0,0
431,16,5,3,1,2,1,0,1,5,1,9,42,3,1,1,0,100000,2,0,0,2,1,0,0,0,1
444,15,1,1,1,2,1,0,1,5,1,6,32,2,1,1,0,27500,3,0,0,2,1,0,1,0,1
454,0,1,1,0,1,1,0,1,4,1,10,88,1,0,0,0,43371,0,0,0,0,0,0,0,0,1
474,6,1,1,1,1,1,0,1,4,1,10,74,1,1,0,0,7500,4,2,0,0,1,2,0,1,1
476,48,1,1,2,1,2,0,1,4,2,10,26,2,1,2,0,47500,5,0,0,4,2,0,1,0,1
487,26,1,1,2,2,2,0,1,5,2,6,62,2,1,1,0,43371,4,0,0,2,2,2,0,0,1
505,76,1,1,1,1,4,0,1,4,2,10,39,2,1,1,2,47500,8,0,2,2,2,4,0,0,1
517,33,1,1,1,1,4,0,1,4,2,12,47,1,1,3,2,43371,11,0,2,5,1,3,1,0,1
519,79,1,1,2,2,2,0,1,4,2,10,35,2,1,2,0,47500,5,0,0,4,2,0,1,0,1
540,37,1,1,2,2,4,0,1,4,2,8,42,2,0,0,2,77500,16,5,3,2,2,4,2,0,1
547,0,1,1,1,2,1,0,1,3,1,7,65,1,0,0,0,43371,0,0,0,0,1,0,0,1,1
551,152,1,1,3,1,5,0,1,3,2,7,42,2,1,3,3,57500,3,1,0,2,3,0,0,0,1
552,6,1,1,2,1,3,0,1,3,2,7,50,2,0,0,1,42500,7,0,1,0,1,5,1,0,1
564,145,1,1,2,2,5,0,1,3,3,6,49,2,1,2,2,43371,14,2,1,2,2,7,2,0,1
579,63,1,1,2,2,4,0,1,4,4,4,55,2,1,3,0,43371,7,0,0,2,5,0,5,0,1
590,12,1,1,2,2,5,0,1,3,2,3,42,1,1,2,3,27500,12,2,4,2,2,4,0,1,0
612,84,1,1,4,3,6,0,1,94,2,14,40,2,1,3,4,43371,6,2,0,0,3,4,0,0,0
623,263,1,1,4,2,7,1,1,3,2,8,37,2,0,4,4,62500,22,0,6,2,3,8,6,0,1
638,104,1,1,2,2,3,0,1,5,2,6,44,3,0,1,1,43371,4,0,0,2,2,2,0,0,1
639,25,1,1,1,2,5,0,1,5,4,6,21,2,1,1,1,100000,5,1,0,0,3,3,1,0,1
642,53,1,1,2,2,2,0,1,5,2,6,52,2,1,1,0,43371,8,0,0,2,3,4,2,1,1
648,38,1,1,1,2,3,0,1,5,2,6,46,2,0,1,1,43371,7,0,4,2,3,1,0,0,1
651,3,1,1,1,2,1,0,1,5,1,6,55,3,0,1,0,22500,5,0,1,1,1,0,3,1,1
653,55,1,1,2,2,4,2,1,5,2,6,36,2,1,1,0,37500,12,0,0,0,2,5,7,0,1
665,134,1,1,5,2,5,0,1,5,5,3,60,1,1,3,0,43371,8,0,2,4,4,1,1,1,0
672,14,1,1,2,2,2,0,1,5,2,6,52,1,0,1,0,43371,4,0,0,2,3,2,0,0,1
674,107,1,1,1,2,1,0,1,5,1,6,45,2,0,1,0,43371,5,0,0,1,1,1,3,0,1
684,35,1,1,2,2,2,0,1,5,1,2,42,2,0,1,1,32500,6,0,0,2,2,2,2,1,0
690,0,1,1,2,2,2,0,1,1,2,3,70,1,1,0,0,17500,0,0,0,0,2,0,0,1,0
694,6,1,1,1,2,1,0,1,1,1,3,77,2,0,0,0,22500,2,0,2,0,1,0,0,0,0
698,0,1,1,1,3,1,0,1,94,1,14,88,1,0,0,0,43371,0,0,0,0,0,0,0,0,0
716,212,1,1,3,2,3,0,1,4,2,3,46,1,1,3,1,52500,8,0,2,4,2,2,0,1,0
733,37,1,1,2,2,2,0,1,5,2,3,53,2,1,1,0,57500,4,0,0,2,2,2,0,1,0
739,32,1,1,1,2,1,0,1,3,1,6,43,2,0,1,0,22500,6,0,0,2,1,0,4,0,1
758,34,1,1,3,2,3,0,1,3,2,4,54,2,1,3,1,100000,5,0,0,3,4,1,1,1,1
767,76,1,1,2,3,4,0,1,94,2,4,42,2,0,2,2,43371,15,1,1,2,3,6,5,1,0
804,6,1,1,1,3,1,0,1,94,1,14,34,3,0,1,0,27500,4,0,0,2,0,0,2,0,0
814,63,1,1,2,2,2,0,1,1,2,4,25,1,0,2,0,17500,5,0,0,2,2,2,1,0,1
828,20,1,1,1,2,1,0,1,3,1,8,88,1,0,1,0,7500,2,0,0,2,1,0,0,1,1
841,55,1,1,2,3,2,0,1,94,2,14,30,2,1,2,0,47500,7,0,2,4,2,0,1,0,0
884,18,1,1,3,2,3,0,1,5,3,6,77,1,1,2,0,43371,4,0,0,4,3,0,0,0,1
909,36,1,1,2,1,2,0,1,5,2,9,33,3,1,2,0,100000,6,0,0,4,2,0,2,0,1
911,87,1,1,2,2,3,0,1,5,3,9,50,1,0,2,0,37500,10,0,1,2,4,1,6,0,1
913,50,1,1,2,1,4,0,1,5,4,4,21,1,1,2,0,100000,5,0,0,4,3,0,1,0,1
918,2,1,1,1,1,3,0,3,5,3,10,55,1,0,1,0,43371,2,0,0,2,1,0,0,0,1
936,15,1,1,1,2,5,1,1,4,2,3,42,3,1,1,2,100000,9,1,0,1,2,5,2,1,0
954,4,1,1,1,1,1,0,1,4,1,6,69,1,1,0,0,12500,4,0,1,0,1,1,2,0,1
977,16,1,1,3,1,4,0,1,4,1,6,36,1,0,1,3,22500,8,0,0,2,1,4,2,0,1
995,13,1,1,1,2,3,0,1,5,2,3,38,2,0,1,1,43371,8,0,0,0,2,2,6,0,0
1001,261,1,1,3,2,3,0,1,5,3,1,65,2,1,2,0,100000,9,4,2,2,2,0,1,1,0
1008,20,1,1,1,2,2,0,1,5,2,3,75,1,0,0,0,43371,4,0,0,0,1,4,0,1,0
1010,100,1,1,2,2,5,2,1,5,2,3,35,3,1,1,1,43371,16,1,1,2,2,6,6,1,0
1016,18,1,1,2,1,2,0,1,5,2,9,71,1,1,0,0,43371,10,0,4,0,1,4,2,0,1
1053,0,1,1,2,1,2,0,1,5,2,10,69,1,0,0,0,43371,0,0,0,0,2,0,0,0,1
1057,10,1,1,1,1,1,0,1,5,1,10,48,3,1,1,0,37500,2,0,0,2,1,0,0,0,1
1067,128,1,1,2,1,2,0,1,5,2,10,73,1,0,1,0,37500,6,0,1,2,2,1,2,0,1
1081,25,1,1,1,1,3,0,2,5,1,10,37,2,0,1,2,27500,10,0,1,1,1,2,6,0,1
1082,4,1,1,2,2,2,0,1,5,1,7,53,3,0,1,1,43371,2,0,0,2,2,0,0,1,1
1085,121,1,1,2,2,2,0,1,5,2,7,35,1,1,2,0,67500,7,0,0,4,2,0,3,0,1
1102,0,1,1,0,3,1,0,1,94,1,2,75,1,0,0,0,43371,2,0,0,0,0,2,0,0,0
1111,0,1,1,1,2,1,0,1,2,1,2,30,1,1,1,0,22500,2,0,0,2,1,0,0,0,0
1127,22,1,1,1,2,1,0,1,5,1,7,66,1,0,0,0,43371,3,0,1,0,1,1,1,0,1
1138,45,1,1,4,2,5,0,1,5,3,7,49,1,1,3,2,32500,15,0,2,4,2,8,1,0,1
1140,31,1,1,1,3,4,2,1,94,2,3,32,2,0,1,0,43371,8,0,0,0,3,4,4,1,0
1148,2,1,1,2,3,2,0,1,94,2,3,61,1,0,1,0,43371,4,0,0,2,2,2,0,1,0
1173,9,1,1,1,3,1,0,1,94,1,4,60,2,1,0,0,43371,5,0,2,0,1,0,3,1,0
1219,64,1,1,2,2,4,2,1,5,2,3,29,2,0,2,0,22500,8,0,1,3,2,2,2,1,0
1276,40,1,1,2,1,5,0,3,2,2,9,38,1,1,2,3,42500,16,0,2,4,2,6,4,1,1
1288,4,1,1,2,1,2,0,1,2,2,9,59,2,1,2,0,77500,2,0,0,2,2,0,0,0,1
1302,133,1,1,1,2,1,0,1,2,1,6,77,1,1,0,0,57500,5,0,0,0,2,4,1,0,1
1307,37,1,1,2,2,4,1,1,2,2,6,28,1,1,2,1,32500,13,0,0,2,1,8,3,1,1
1311,0,1,1,1,2,1,0,1,2,1,6,65,1,0,0,0,12500,2,2,0,0,1,0,0,0,1
1314,2024,1,1,2,2,3,0,1,5,2,2,48,2,1,1,1,100000,3,2,0,0,3,0,1,1,0
1321,26,1,1,1,3,1,0,1,94,1,3,82,2,0,0,0,32500,4,0,2,0,1,2,0,1,0
1336,32,1,1,1,2,1,0,1,3,1,3,64,2,1,1,0,22500,2,0,0,2,2,0,0,1,0
1340,74,1,1,2,3,3,0,1,94,2,4,35,1,1,2,1,32500,10,0,0,4,2,0,6,1,0
1365,7,1,1,1,1,1,0,1,3,1,7,37,1,0,1,0,27500,2,0,0,2,1,0,0,0,1
1402,0,1,1,1,3,2,0,1,94,2,4,28,3,1,1,0,47500,0,0,0,0,2,0,0,0,0
1404,6,1,1,2,2,2,0,1,5,2,6,39,2,0,2,0,43371,4,0,0,4,1,0,0,1,1
1407,164,1,1,2,2,2,0,1,3,2,6,31,2,1,2,0,37500,4,0,0,4,2,0,0,0,1
1408,205,1,1,2,3,4,0,1,94,2,14,43,2,0,2,2,43371,21,3,3,0,5,1,14,1,0
1415,26,1,1,1,2,1,0,1,3,1,6,31,1,1,1,0,43371,4,0,2,2,1,0,0,0,1
1438,162,1,1,2,3,4,0,1,94,2,3,37,2,1,2,2,72500,16,8,0,2,2,6,0,1,0
1442,62,1,1,2,2,3,0,1,3,2,3,44,2,1,2,1,43371,6,0,0,2,2,2,2,1,0
1454,32,1,1,1,2,2,0,1,3,2,6,74,1,0,0,0,43371,6,0,0,0,1,6,0,0,1
1469,116,1,1,2,3,3,1,1,94,2,5,25,1,0,1,0,32500,6,4,0,2,2,0,0,0,0
1493,18,1,1,1,2,1,0,1,4,1,8,65,1,0,0,0,7500,4,0,0,0,1,4,0,0,1
1500,116,1,1,2,2,4,1,1,4,2,6,38,2,1,2,1,43371,9,4,0,0,2,4,1,0,1
1506,10,1,1,1,1,2,0,2,4,2,12,55,1,0,1,0,12500,2,0,0,2,1,0,0,0,1
1507,0,1,1,0,1,1,0,2,4,1,8,74,1,1,0,0,43371,0,0,0,0,0,0,0,0,1
1509,52,1,1,2,3,3,1,1,94,2,1,42,2,1,1,0,17500,6,0,2,2,3,2,0,1,0
1510,5,1,1,2,1,3,0,3,4,3,11,18,1,0,2,0,43371,5,0,1,0,2,1,3,0,1
1511,0,1,1,1,1,2,0,1,4,2,8,69,1,0,0,0,7500,0,0,0,0,0,0,0,0,1
1546,0,1,1,1,2,2,0,1,2,2,6,24,2,0,1,0,43371,0,0,0,0,1,0,0,1,1
1550,65,1,1,2,2,3,1,1,4,2,2,41,3,1,1,0,72500,8,2,2,2,3,0,2,1,0
1567,46,1,1,2,2,4,0,1,4,2,8,45,2,1,2,2,47500,12,0,0,4,2,8,0,0,1
1577,12,1,1,1,1,5,1,2,3,1,11,31,2,0,1,3,22500,2,0,0,2,1,0,0,0,1
1578,10,1,1,2,3,2,0,2,94,2,14,24,2,1,2,0,42500,2,0,0,1,2,0,1,0,0
1585,50,1,1,4,2,6,2,3,4,4,6,32,3,1,2,0,47500,10,0,0,4,4,6,0,0,1
1596,18,1,1,2,3,2,0,1,94,2,3,72,1,0,0,0,43371,6,0,1,0,1,5,0,1,0
1598,80,1,1,1,3,2,0,1,94,2,1,31,1,0,1,0,43371,2,0,0,2,2,0,0,1,0
1602,116,1,1,2,3,6,1,1,94,2,1,34,1,1,1,3,47500,16,0,2,2,2,12,0,1,0
1621,28,1,1,2,2,3,0,1,4,2,7,40,2,1,1,1,43371,6,0,0,2,1,4,0,0,1
1627,91,1,1,2,3,3,1,1,94,2,3,31,2,1,2,0,77500,11,0,0,4,2,2,5,1,0
1642,77,1,1,2,1,2,0,1,1,2,8,28,1,1,2,0,37500,7,0,1,3,2,2,1,0,1
1643,77,1,1,2,1,2,0,1,1,2,8,28,1,1,2,0,37500,7,0,1,3,2,2,1,0,1
1664,49,1,1,2,1,2,0,1,4,2,7,72,2,1,0,0,43371,11,1,6,0,2,1,3,0,1
1686,600,1,1,2,1,2,0,1,4,2,7,32,3,1,2,0,57500,2,2,0,0,2,0,0,0,1
1688,3,1,1,1,1,1,0,1,4,1,7,77,2,0,0,0,22500,3,0,1,0,1,1,1,1,1
1691,0,1,1,1,1,1,0,1,4,1,7,68,1,0,0,0,43371,0,0,0,0,1,0,0,1,1
1716,300,1,1,1,2,1,0,1,4,1,6,70,2,0,1,0,43371,1,0,0,0,1,0,1,1,1
1732,60,1,1,4,1,4,0,1,4,4,6,25,2,0,2,0,43371,4,0,0,2,3,0,2,1,1
1738,118,1,1,3,2,4,0,1,5,4,5,23,2,1,3,0,77500,4,0,0,4,4,0,0,0,1
1754,120,1,1,2,3,3,0,1,94,2,3,35,1,1,2,1,52500,14,0,0,4,2,6,4,1,0
1763,22,1,1,2,2,4,0,1,4,2,6,43,2,1,2,2,57500,6,0,2,0,3,4,0,1,1
1764,0,1,1,2,2,2,0,1,4,2,6,62,1,0,0,0,43371,0,0,0,0,1,0,0,1,1
1765,0,1,1,2,2,2,0,1,4,2,6,61,1,1,0,0,43371,4,4,0,0,2,0,0,1,1
1768,254,1,1,3,2,6,0,1,5,4,3,50,3,1,2,2,100000,29,0,0,5,4,17,7,1,0
1773,0,1,1,2,3,5,2,1,94,2,4,30,1,0,1,1,47500,0,0,0,0,2,0,0,0,0
1777,16,1,1,1,2,1,0,1,4,1,4,65,3,1,1,0,32500,2,2,0,0,2,0,0,0,1
1803,150,1,1,2,3,3,0,1,94,2,2,27,2,0,1,1,43371,9,0,0,2,2,4,3,1,0
1804,116,1,1,2,3,3,1,1,94,2,2,32,3,0,1,0,43371,4,0,0,2,2,2,0,1,0
1814,195,1,1,1,2,2,0,1,4,2,6,21,1,0,2,0,2500,5,0,0,2,1,3,0,0,1
1819,131,1,1,4,3,4,0,1,94,4,14,65,2,1,2,0,47500,15,0,4,4,4,6,1,0,0
1820,125,1,1,4,3,5,1,1,94,3,3,46,2,1,4,1,43371,10,1,0,4,3,0,5,0,0
1840,7,1,1,1,2,1,0,1,4,1,6,29,2,1,1,0,57500,6,2,0,0,1,2,2,0,1
1854,186,1,1,2,2,2,0,1,4,2,6,34,2,0,2,0,37500,13,2,2,4,2,0,5,0,1
1870,96,1,1,2,2,2,0,1,4,2,4,47,3,0,2,0,43371,6,0,0,4,2,2,0,0,1
1884,82,1,1,3,3,3,0,1,94,2,1,47,3,1,2,1,52500,6,2,0,4,3,0,0,0,0
1894,163,1,1,2,2,3,0,1,5,2,6,32,3,1,2,1,100000,22,7,0,2,2,3,10,0,1
1896,151,1,1,3,2,4,0,1,5,2,6,45,3,1,2,2,100000,27,4,6,4,2,6,7,0,1
1906,15,1,1,2,2,2,0,1,4,2,4,62,1,1,2,0,52500,6,0,0,2,2,2,2,1,1
1918,4,1,1,2,2,2,0,1,5,2,5,57,2,1,2,0,100000,2,0,0,2,2,0,0,1,1
1921,0,1,1,2,2,2,0,1,5,2,5,88,3,1,0,0,43371,2,2,0,0,2,0,0,1,1
1928,10,1,1,2,2,3,0,1,3,2,2,34,1,0,1,1,43371,2,0,2,0,1,0,0,1,0
1931,22,1,1,1,2,1,0,1,4,1,7,28,2,0,1,0,43371,3,0,0,2,1,0,1,0,1
1940,67,1,1,4,3,5,0,1,94,5,14,27,2,0,0,0,43371,9,0,0,0,1,8,1,1,0
1972,100,1,1,2,2,2,0,1,4,2,4,65,2,1,0,0,43371,2,2,0,0,2,0,0,0,1
1986,4,1,1,1,2,1,0,1,4,1,1,28,3,0,1,0,52500,5,0,4,0,1,0,1,1,0
1989,24,1,1,1,3,3,1,3,94,2,1,25,1,1,1,0,22500,9,0,0,2,2,2,5,1,0
1992,39,1,1,2,2,4,0,1,4,2,1,35,2,1,1,2,42500,26,0,0,2,3,12,12,1,0
1994,14,1,1,2,3,3,0,1,94,3,5,21,1,1,1,0,42500,4,0,0,2,3,2,0,0,0
2048,62,1,1,2,2,3,0,1,5,2,6,28,1,0,1,1,43371,18,0,4,2,2,10,2,0,1
2050,36,1,1,2,2,3,0,1,5,2,7,35,1,1,2,1,47500,8,0,0,4,2,2,2,0,1
2057,97,1,1,2,2,2,0,1,5,2,7,39,2,0,2,0,32500,21,1,2,2,2,3,13,1,1
2107,24,1,1,1,3,2,0,1,94,2,2,48,1,0,1,0,43371,4,0,0,2,2,2,0,1,0
2116,0,1,1,0,1,2,0,1,5,2,6,88,1,0,0,0,22500,0,0,0,0,0,0,0,0,1
2120,16,1,1,2,1,2,0,1,5,2,6,21,2,0,1,0,2500,6,0,0,2,2,4,0,0,1
2122,16,1,1,1,1,2,0,1,5,1,6,69,1,0,0,1,43371,6,0,0,0,1,4,2,1,1
2123,111,1,1,2,2,6,3,1,4,2,6,27,1,0,1,1,42500,7,0,1,2,2,3,1,0,1
2125,0,1,1,2,2,4,2,1,4,2,6,33,1,1,1,0,43371,2,0,0,2,1,0,0,0,1
2126,0,1,1,0,2,1,0,1,4,1,6,77,1,0,0,0,2500,0,0,0,0,0,0,0,0,1
2145,46,1,1,1,2,2,0,1,4,2,6,70,1,1,1,0,27500,4,0,0,2,5,2,0,0,1
2147,0,1,1,1,1,1,0,1,4,1,6,88,3,0,0,0,27500,0,0,0,0,1,0,0,1,1
2157,63,1,1,2,1,3,0,1,5,2,6,24,1,0,2,1,47500,18,0,0,5,2,10,3,0,1
2160,28,1,1,2,2,4,0,1,5,2,6,40,2,1,2,2,22500,12,2,0,2,2,8,0,0,1
2161,31,1,1,1,1,1,0,1,5,1,6,32,3,0,0,0,43371,2,0,0,0,1,2,0,1,1
2200,10,1,1,1,1,1,0,1,1,1,9,24,2,1,1,0,17500,4,0,2,2,1,0,0,0,1
2208,0,1,1,1,1,2,0,1,1,2,8,72,1,0,0,0,43371,0,0,0,0,1,0,0,0,1
2215,20,1,1,1,1,1,0,3,1,1,12,53,2,1,1,0,17500,7,0,0,2,1,0,5,0,1
2226,42,1,1,1,2,3,0,1,1,2,12,46,1,1,1,1,43371,7,0,0,2,4,0,5,1,1
2245,90,1,1,1,2,2,0,1,4,2,6,26,1,1,1,0,47500,6,0,0,4,3,0,2,0,1
2248,16,1,1,2,2,2,0,1,4,2,6,29,3,1,2,0,62500,4,0,0,2,2,0,2,1,1
2272,44,1,1,2,3,2,0,1,94,2,3,65,1,1,1,0,43371,4,0,2,2,2,0,0,1,0
2279,75,1,1,2,2,5,2,1,5,2,4,31,3,0,2,1,100000,20,0,0,2,2,4,14,0,1
2290,4,1,1,0,2,2,0,2,3,2,8,47,1,0,1,0,2500,2,0,0,2,0,0,0,0,1
2322,58,1,1,2,1,3,1,2,5,2,6,32,2,1,2,0,52500,4,0,0,4,1,0,0,0,1
2323,20,1,1,3,1,4,0,1,5,1,6,40,1,0,3,3,43371,10,0,4,6,3,0,0,0,1
2336,34,1,1,2,2,4,0,1,3,3,5,53,2,1,2,1,43371,12,2,0,4,2,0,6,1,1
2344,0,1,1,1,2,1,0,1,5,1,6,29,2,0,1,0,43371,0,0,0,0,1,0,0,1,1
2346,30,1,1,1,2,5,0,1,5,1,6,38,1,0,1,4,22500,8,0,0,2,1,6,0,0,1
2351,16,1,1,3,3,3,0,1,94,3,2,61,2,1,3,0,100000,3,0,0,2,3,0,1,1,0
2352,10,1,1,2,1,2,0,1,2,2,4,62,1,0,1,0,17500,2,0,0,2,2,0,0,0,1
2355,125,1,1,2,3,2,0,1,94,2,2,22,1,0,1,0,22500,6,0,0,1,2,2,3,1,0
2365,84,1,1,1,3,4,0,3,94,1,14,52,1,0,1,3,17500,12,4,4,2,1,2,0,0,0
2370,43,1,1,2,3,3,0,1,94,3,4,49,1,0,2,0,57500,8,0,2,4,1,0,2,0,0
2380,54,1,1,3,2,4,0,1,5,2,4,45,3,1,1,2,100000,14,4,2,0,3,8,0,1,1
2384,7,1,1,2,3,2,0,1,94,2,14,68,1,1,1,0,43371,5,0,2,2,2,0,1,1,0
2389,44,1,1,2,1,4,0,1,5,2,8,39,1,1,2,2,62500,20,0,4,1,2,11,4,0,1
2398,6,1,1,2,1,3,0,1,5,3,8,59,1,0,1,0,43371,10,0,0,2,1,8,0,0,1
2435,58,1,1,2,1,2,0,2,3,2,11,70,1,1,0,0,27500,6,2,2,0,2,2,0,0,1
2444,27,1,1,2,1,2,0,1,5,2,8,56,2,0,2,0,27500,4,0,0,2,2,2,0,0,1
2510,0,1,1,1,3,1,0,1,94,1,14,61,1,0,0,0,43371,4,0,2,0,1,2,0,0,0
2521,60,1,1,2,1,3,0,1,5,3,6,69,2,1,2,0,43371,5,0,0,4,3,0,1,0,1
2527,0,1,1,1,1,2,0,1,5,2,6,47,1,0,1,0,43371,0,0,0,0,2,0,0,0,1
2528,30,1,1,3,1,3,0,1,5,3,6,61,1,0,0,0,43371,4,0,0,0,3,4,0,0,1
2532,0,1,1,0,3,1,0,1,94,1,14,75,1,0,0,0,43371,0,0,0,0,0,0,0,1,0
2537,10,1,1,1,2,3,0,1,1,2,4,43,2,1,1,1,22500,2,0,0,2,2,0,0,0,1
2552,30,1,1,2,1,4,1,1,2,2,4,31,2,0,1,1,32500,2,0,0,2,2,0,0,0,1
2572,28,1,1,1,1,1,0,1,2,1,6,60,1,0,1,0,27500,4,0,0,2,1,2,0,0,1
2582,135,1,1,3,2,3,0,1,5,2,4,47,1,1,2,1,47500,13,2,2,2,4,4,3,1,1
2591,202,1,1,3,1,3,0,1,2,3,4,54,1,0,3,0,43371,14,4,2,2,3,2,4,0,1
2593,30,1,1,1,1,1,0,1,2,1,4,26,2,0,0,0,43371,5,0,0,0,1,2,3,1,1
2598,2,1,1,1,3,1,0,1,94,1,2,61,1,0,1,0,12500,2,0,2,0,2,0,0,1,0
2604,132,1,1,2,2,4,1,1,5,2,6,48,2,1,1,1,43371,8,0,1,2,2,3,2,0,1
2633,27,1,1,2,3,2,0,2,94,2,14,58,1,0,2,0,17500,5,0,0,4,2,0,1,0,0
2637,174,1,1,4,2,4,0,1,3,4,9,52,2,1,4,0,100000,10,2,2,6,4,0,0,0,1
2679,34,1,1,2,2,2,0,1,5,2,5,69,1,1,0,0,32500,4,0,4,0,2,0,0,1,1
2682,81,1,1,3,2,3,0,1,5,2,5,49,3,1,3,1,100000,11,0,2,6,3,0,3,0,1
2690,104,1,1,2,2,2,0,1,5,2,5,51,2,1,2,0,43371,8,2,0,3,2,0,3,0,1
2717,94,6,3,2,3,2,0,1,94,2,1,72,2,1,2,0,100000,8,0,0,4,2,0,4,1,0
